"lgu","province","year","unliquidated"
"Tabango","Leyte",2010,1203177.43
"Tabango","Leyte",2012,914143.55
"Tabango","Leyte",2013,4421215.26
"Tabango","Leyte",2015,331270
"Tabina","Zamboanga del Sur",2010,0
"Tabina","Zamboanga del Sur",2011,0
"Tabina","Zamboanga del Sur",2012,0
"Tabina","Zamboanga del Sur",2013,0
"Tabina","Zamboanga del Sur",2014,0
"Tabina","Zamboanga del Sur",2016,66633515.36
"Tabina","Zamboanga del Sur",2018,1001814.54
"Tabina","Zamboanga del Sur",2019,5828
"Tabina","Zamboanga del Sur",2020,5377467.55
"Tabogon","Cebu",2011,1192153.64
"Tabogon","Cebu",2012,0
"Tabontabon","Leyte",2010,862111.36
"Tabontabon","Leyte",2011,0
"Tabontabon","Leyte",2013,8321836.95
"Tabontabon","Leyte",2016,9737491.26
"Tabuelan","Cebu",2012,600000
"Tabuk  City","Kalinga",2012,5056556
"Tacloban  City","Leyte",2019,20290499.65
"Tacloban  City","Leyte",2013,15784878.87
"Tacloban  City","Leyte",2015,2455814.38
"Tacloban  City","Leyte",2016,36.09
"Tacloban  City","Leyte",2017,3.68
"Tacloban  City","Leyte",2010,5.1
"Tacloban  City","Leyte",2012,1968548.71
"Tacloban  City","Leyte",2014,18934667.15
"Tadian","Mountain Province",2010,0
"Taft","Eastern Samar",2015,968380
"Taganaan","Surigao del Norte",2010,0
"Taganaan","Surigao del Norte",2011,0
"Taganaan","Surigao del Norte",2012,8522478.1
"Taganaan","Surigao del Norte",2013,4938195.79
"Taganaan","Surigao del Norte",2014,53.92
"Taganaan","Surigao del Norte",2020,14.8
"Taganaan","Surigao del Norte",2015,26.45
"Taganaan","Surigao del Norte",2017,11084631.76
"Tagapul-an","Samar",2010,25000
"Tagapul-an","Samar",2011,3525604.04
"Tagapul-an","Samar",2013,64694649.57
"Tagapul-an","Samar",2020,17781214.39
"Tagapul-an","Samar",2012,59587673.88
"Tagaytay  City","Cavite",2014,6805413.72
"Tagaytay  City","Cavite",2011,142637321.57
"Tagbilaran  City","Bohol",2019,18876756.63
"Tagbilaran  City","Bohol",2020,217073507.78
"Tagbilaran  City","Bohol",2010,56980868.09
"Tagbilaran  City","Bohol",2013,37559807.77
"Tagbilaran  City","Bohol",2011,54192290.4
"Tagbina","Surigao del Sur",2011,152421.26
"Tagbina","Surigao del Sur",2013,22241338.37
"Tagbina","Surigao del Sur",2016,12486000
"Tagkawayan","Quezon",2013,9480
"Tagkawayan","Quezon",2014,916393.38
"Tagkawayan","Quezon",2015,523673.08
"Tagkawayan","Quezon",2016,157500
"Tagkawayan","Quezon",2017,440000
"Tagkawayan","Quezon",2019,261198.56
"Tagkawayan","Quezon",2020,177636244.14
"Tago","Surigao del Sur",2010,6395158.28
"Tago","Surigao del Sur",2011,7392259.02
"Tago","Surigao del Sur",2012,9693600.48
"Tago","Surigao del Sur",2013,479068.84
"Tago","Surigao del Sur",2018,3300000
"Tagoloan","Lanao del Norte",2012,0
"Tagoloan","Lanao del Sur",2015,10542299.1
"Tagoloan","Misamis Oriental",2010,0
"Tagoloan","Misamis Oriental",2011,5907146.3
"Tagoloan","Misamis Oriental",2012,12927655.34
"Tagoloan","Misamis Oriental",2013,0
"Tagoloan","Misamis Oriental",2014,115264216.01
"Tagoloan","Misamis Oriental",2015,12745953.42
"Tagoloan","Misamis Oriental",2018,5623817
"Tagoloan",NA,2019,0
"Tagoloan",NA,2020,0
"Tagudin","Ilocos Sur",2010,583189.49
"Taguig  City","Metro Manila",2011,33.84
"Taguig  City","Metro Manila",2013,15054.85
"Taguig  City","Metro Manila",2014,539.03
"Tagum  City","Davao del Norte",2010,0
"Tagum  City","Davao del Norte",2011,23218690.7
"Talacogon","Agusan del Sur",2010,3560020.9
"Talacogon","Agusan del Sur",2015,0
"Talacogon","Agusan del Sur",2016,0
"Talacogon","Agusan del Sur",2017,0
"Talaingod","Davao del Norte",2013,0
"Talaingod","Davao del Norte",2015,2004236.85
"Talaingod","Davao del Norte",2016,1073438.27
"Talakag","Bukidnon",2017,18374471.61
"Talalora","Samar",2011,0
"Talalora","Samar",2012,5917224.42
"Talalora","Samar",2014,4419633.78
"Talalora","Samar",2015,10099050
"Talalora","Samar",2016,31692161.75
"Talalora","Samar",2017,75000
"Talavera","Nueva Ecija",2010,451257.11
"Talavera","Nueva Ecija",2011,231858
"Talavera","Nueva Ecija",2012,210320
"Talavera","Nueva Ecija",2013,0
"Talayan","Maguindanao",2015,7
"Talayan","Maguindanao",2018,52095644.73
"Talibon","Bohol",2011,6691353.43
"Talibon","Bohol",2012,4510928.9
"Talibon","Bohol",2013,6047104.84
"Talibon","Bohol",2018,3700794.61
"Talisay","Batangas",2012,646525.44
"Talisay","Batangas",2013,42290980.28
"Talisay","Batangas",2014,10915011.48
"Talisay","Batangas",2015,981647.45
"Talisay","Batangas",2017,1813863.81
"Talisay","Batangas",2019,0
"Talisay","Camarines Norte",2010,6825466.4
"Talisay  City","Cebu",2015,1217700
"Talisay  City","Negros Occidental",2010,13744557.03
"Talisay  City","Negros Occidental",2011,17846985.83
"Talisay  City","Negros Occidental",2012,21489811.82
"Talisay  City","Negros Occidental",2013,26854135.16
"Talisay  City","Negros Occidental",2014,9433821.73
"Talisay  City","Negros Occidental",2016,19048737.74
"Talisayan","Misamis Oriental",2011,183615.67
"Talisayan","Misamis Oriental",2017,0
"Talisayan","Misamis Oriental",2019,0
"Talisayan","Misamis Oriental",2020,1139923
"Talitay","Maguindanao",2019,2564238
"Talugtug","Nueva Ecija",2010,15263390.8
"Talugtug","Nueva Ecija",2012,60656.34
"Talugtug","Nueva Ecija",2013,6860237.21
"Talugtug","Nueva Ecija",2014,405474.41
"Talugtug","Nueva Ecija",2016,8930964.95
"Talugtug","Nueva Ecija",2017,2447444.62
"Talugtug","Nueva Ecija",2018,18217015.4
"Talusan","Zamboanga Sibugay",2011,698452
"Talusan","Zamboanga Sibugay",2012,0
"Talusan","Zamboanga Sibugay",2016,0
"Talusan","Zamboanga Sibugay",2020,0
"Tambulig","Zamboanga del Sur",2012,4147488.36
"Tambulig","Zamboanga del Sur",2013,6285578.23
"Tampakan","South Cotabato",2013,2666855.32
"Tampakan","South Cotabato",2010,0
"Tampakan","South Cotabato",2011,2268581.01
"Tampakan","South Cotabato",2020,15011.8
"Tampilisan","Zamboanga del Norte",2010,3028764.84
"Tampilisan","Zamboanga del Norte",2011,2705255.14
"Tampilisan","Zamboanga del Norte",2012,2705255.14
"Tampilisan","Zamboanga del Norte",2013,8861182.16
"Tampilisan","Zamboanga del Norte",2018,1355515.36
"Tanauan","Leyte",2016,2881759.36
"Tanauan","Leyte",2019,4219452
"Tanauan  City","Batangas",2015,1987646
"Tanauan  City","Batangas",2019,0
"Tanay","Rizal",2010,285823.98
"Tanay","Rizal",2011,0
"Tanay","Rizal",2012,1253113.46
"Tanay","Rizal",2015,390796.88
"Tandag","Surigao del Sur",2010,3642884.41
"Tandag  City","Surigao del Sur",2019,0
"Tandag  City","Surigao del Sur",2011,6624674.21
"Tandag  City","Surigao del Sur",2012,15586283.44
"Tangalan","Aklan",2019,213150.14
"Tangalan","Aklan",2020,0
"Tangub  City","Misamis Occidental",2012,0
"Tangub  City","Misamis Occidental",2013,160070.27
"Tangub  City","Misamis Occidental",2014,738237.02
"Tangub  City","Misamis Occidental",2016,666127171
"Tangub  City","Misamis Occidental",2018,78741280
"Tanjay  City","Negros Oriental",2010,0
"Tanjay  City","Negros Oriental",2011,0
"Tanjay  City","Negros Oriental",2012,7142708
"Tanjay  City","Negros Oriental",2014,605446.81
"Tantangan","South Cotabato",2011,10021059.24
"Tantangan","South Cotabato",2013,4587600.65
"Tantangan","South Cotabato",2014,3387024.01
"Tantangan","South Cotabato",2010,15012090.26
"Tapaz","Capiz",2010,2627428.94
"Tapaz","Capiz",2011,2280952
"Tapaz","Capiz",2012,2141371.28
"Tapaz","Capiz",2013,532464.46
"Tapaz","Capiz",2014,10730040.08
"Tapaz","Capiz",2015,2311146.68
"Tapaz","Capiz",2016,1460159.6
"Tapaz","Capiz",2017,919689.75
"Tapaz","Capiz",2018,796832.32
"Tapaz","Capiz",2019,1160542.95
"Tapaz","Capiz",2020,833472.68
"Tarlac  City","Tarlac",2020,0
"Tarlac  City","Tarlac",2011,192.42
"Tarlac  City","Tarlac",2012,0
"Tarlac  City","Tarlac",2015,65921829.61
"Tarlac  City","Tarlac",2016,43451194.03
"Tarlac  City","Tarlac",2018,0
"Tarlac  City","Tarlac",2019,0
"Tarlac  City","Tarlac",2013,0
"Tarlac  City","Tarlac",2014,12665057.95
"Tarragona","Davao Oriental",2014,4280542.05
"Tarragona","Davao Oriental",2016,10158641.13
"Tarragona","Davao Oriental",2018,3592324.06
"Tarragona","Davao Oriental",2019,4453583.06
"Tayasan","Negros Oriental",2011,621004.58
"Tayasan","Negros Oriental",2012,2000392.73
"Taytay","Rizal",2010,1292552.91
"Taytay","Rizal",2012,1025003.19
"Taytay","Rizal",2013,1011091.12
"Taytay","Rizal",2014,772826.52
"Taytay","Rizal",2015,1161846.09
"Taytay","Rizal",2019,91986208.12
"Tayug","Pangasinan",2012,7735826.55
"Tayug","Pangasinan",2013,1158456.7
"Tayug","Pangasinan",2014,751082921
"Tayug","Pangasinan",2016,7518198.69
"Tayug","Pangasinan",2017,7456698.69
"Tayug","Pangasinan",2018,218659.47
"Tayug","Pangasinan",2019,25924.64
"Tayum","Abra",2012,2931973.58
"Tayum","Abra",2013,0
"Tayum","Abra",2014,1235941.14
"Tayum","Abra",2016,3948613.58
"Tayum","Abra",2017,32452182.08
"Tboli","South Cotabato",2014,6924000
"Tboli","South Cotabato",2010,7242751.12
"Teresa","Rizal",2010,194002.93
"Teresa","Rizal",2011,150379.05
"Teresa","Rizal",2013,355812.78
"Teresa","Rizal",2014,171059.1
"Teresa","Rizal",2015,242682.85
"Teresa","Rizal",2016,109389.14
"Teresa","Rizal",2020,91571.2
"Ternate","Cavite",2012,6939740.58
"Ternate","Cavite",2013,5234484.28
"Ternate","Cavite",2014,124092.88
"Ternate","Cavite",2015,10000
"Ternate","Cavite",2016,1451339.87
"Ternate","Cavite",2017,6650873.33
"Ternate","Cavite",2019,6138849.73
"Ternate","Cavite",2020,844843.98
"Tibiao","Antique",2015,0
"Tigaon","Camarines Sur",2010,2708403.36
"Tigaon","Camarines Sur",2011,2754667.63
"Tigaon","Camarines Sur",2012,0
"Tigaon","Camarines Sur",2018,16.09
"Tigbao","Zamboanga del Sur",2010,4109853.09
"Tigbao","Zamboanga del Sur",2012,6248280.68
"Tigbao","Zamboanga del Sur",2013,7389585.07
"Tigbao","Zamboanga del Sur",2014,4464238.72
"Tigbao","Zamboanga del Sur",2016,15.07
"Tigbao","Zamboanga del Sur",2017,13.58
"Tigbao","Zamboanga del Sur",2018,88331.42
"Tigbauan","Iloilo",2013,3384846.54
"Tigbauan","Iloilo",2014,2619187.55
"Tigbauan","Iloilo",2015,860932.65
"Tigbauan","Iloilo",2016,144779448.15
"Tigbauan","Iloilo",2017,1593837.33
"Tigbauan","Iloilo",2018,2266053.58
"Tigbauan","Iloilo",2020,1.52
"Tinambac","Camarines Sur",2010,2168834.36
"Tinambac","Camarines Sur",2011,629025.7
"Tinambac","Camarines Sur",2012,0
"Tinambac","Camarines Sur",2013,517592.16
"Tineg","Abra",2010,13359589.75
"Tineg","Abra",2011,15.9
"Tineg","Abra",2012,15.8
"Tineg","Abra",2013,23852569.92
"Tineg","Abra",2015,35146318.07
"Tineg","Abra",2016,30469142.89
"Tineg","Abra",2018,6431377.79
"Tinglayan","Kalinga",2012,1092109.83
"Tinglayan","Kalinga",2017,580000
"Tinglayan","Kalinga",2019,449795.69
"Tipo-Tipo","Basilan",2011,263698.99
"Titay","Zamboanga Sibugay",2011,7041362.7
"Titay","Zamboanga Sibugay",2012,9265883.4
"Titay","Zamboanga Sibugay",2013,10791650.02
"Titay","Zamboanga Sibugay",2014,13546609.02
"Titay","Zamboanga Sibugay",2015,21575718.94
"Titay","Zamboanga Sibugay",2017,6822382.98
"Tiwi","Albay",2010,0
"Tiwi","Albay",2011,0
"Tiwi","Albay",2012,6221943.24
"Tobias Fornier","Antique",2012,147992.26
"Tobias Fornier","Antique",2013,0
"Tobias Fornier","Antique",2014,249601
"Tobias Fornier","Antique",2015,621520
"Tobias Fornier","Antique",2016,140220
"Tobias Fornier","Antique",2017,58644.35
"Tobias Fornier","Antique",2018,48244.35
"Toboso","Negros Occidental",2017,456195.96
"Toboso","Negros Occidental",2018,2611110
"Toboso","Negros Occidental",2019,845133.28
"Toboso","Negros Occidental",2020,1022899.28
"Toledo  City","Cebu",2011,83086688.43
"Toledo  City","Cebu",2013,4810189.7
"Toledo  City","Cebu",2014,210373391.43
"Toledo  City","Cebu",2015,507218194.6
"Toledo  City","Cebu",2016,1992400
"Toledo  City","Cebu",2010,50798139.1
"Tolosa","Leyte",2011,590079.67
"Tolosa","Leyte",2012,986788.08
"Tolosa","Leyte",2014,3813678.83
"Tolosa","Leyte",2016,4745980
"Tolosa","Leyte",2017,1689120.41
"Tolosa","Leyte",2019,6319803.05
"Tomas Oppus","Southern Leyte",2019,6726211.33
"Tomas Oppus","Southern Leyte",2012,156653
"Torrijos","Marinduque",2010,0
"Torrijos","Marinduque",2011,0
"Trece Martires  City","Cavite",2014,242959.45
"Trece Martires  City","Cavite",2015,2144000
"Trece Martires  City","Cavite",2016,1905448.52
"Trece Martires  City","Cavite",2011,0
"Trece Martires  City","Cavite",2013,438335.29
"Trento","Agusan del Sur",2012,0
"Trento","Agusan del Sur",2013,0
"Trento","Agusan del Sur",2014,0
"Trento","Agusan del Sur",2015,0
"Trento","Agusan del Sur",2016,0
"Trento","Agusan del Sur",2017,0
"Trento","Agusan del Sur",2018,0
"Trento","Agusan del Sur",2019,0
"Trinidad","Bohol",2010,3883284.51
"Trinidad","Bohol",2012,0
"Trinidad","Bohol",2013,500000
"Trinidad","Bohol",2014,1341050
"Trinidad","Bohol",2015,150060.83
"Trinidad","Bohol",2019,27293377.79
"Trinidad","Bohol",2020,25933271.05
"Tuba","Benguet",2014,1.78
"Tuba","Benguet",2017,470000
"Tuba","Benguet",2018,700001.89
"Tuba","Benguet",2019,420000
"Tubajon","Dinagat Islands",2013,25236486.5
"Tubajon","Dinagat Islands",2016,0
"Tubajon","Dinagat Islands",2019,18711340.76
"Tubajon","Dinagat Islands",2020,347588.76
"Tubao","La Union",2011,50000
"Tubay","Agusan del Norte",2010,1754198.99
"Tubay","Agusan del Norte",2011,3328664.62
"Tubay","Agusan del Norte",2012,0
"Tubay","Agusan del Norte",2015,3289010.7
"Tubay","Agusan del Norte",2017,3362935.56
"Tubay","Agusan del Norte",2019,1811062.96
"Tubigon","Bohol",2010,3400000
"Tubigon","Bohol",2011,148225691.52
"Tubigon","Bohol",2016,23101205.7
"Tublay","Benguet",2019,0
"Tubod","Lanao del Norte",2010,121900
"Tubod","Lanao del Norte",2011,175575
"Tubod","Lanao del Norte",2012,5671128.02
"Tubod","Lanao del Norte",2013,11273481.92
"Tubod","Lanao del Norte",2014,435119.28
"Tubod","Lanao del Norte",2015,55894.62
"Tubod","Lanao del Norte",2016,216669
"Tubod","Lanao del Norte",2017,2788777
"Tubod","Lanao del Norte",2018,292124900.74
"Tubod","Surigao del Norte",2013,622703
"Tubod","Surigao del Norte",2016,29614815.39
"Tubungan","Iloilo",2012,358504.16
"Tubungan","Iloilo",2013,90770.85
"Tubungan","Iloilo",2015,13290176.9
"Tubungan","Iloilo",2017,0
"Tuburan","Cebu",2010,1593244.27
"Tuburan","Cebu",2011,5758361.9
"Tuburan","Cebu",2013,5881053.96
"Tuburan","Cebu",2014,8743858.9
"Tuburan","Cebu",2016,442245
"Tuburan","Cebu",2017,0
"Tuburan","Cebu",2019,7295280.3
"Tudela","Cebu",2012,411910.48
"Tudela","Cebu",2013,1225257.38
"Tudela","Cebu",2014,619136.49
"Tudela","Misamis Occidental",2013,655615.22
"Tudela","Misamis Occidental",2015,764167
"Tugaya","Lanao del Sur",2015,0
"Tugaya","Lanao del Sur",2017,0
"Tuguegarao  City","Cagayan",2013,7735917.75
"Tuguegarao  City","Cagayan",2016,0
"Tuguegarao  City","Cagayan",2010,5765676.36
"Tuguegarao  City","Cagayan",2012,8601530.01
"Tukuran","Zamboanga del Sur",2010,2918933.66
"Tukuran","Zamboanga del Sur",2011,1625370.19
"Tukuran","Zamboanga del Sur",2012,0
"Tukuran","Zamboanga del Sur",2013,0
"Tukuran","Zamboanga del Sur",2014,0
"Tukuran","Zamboanga del Sur",2018,10003531.95
"Tukuran","Zamboanga del Sur",2019,1.46
"Tulunan","Cotabato",2012,12486901.12
"Tulunan","Cotabato",2015,0
"Tulunan","Cotabato",2017,3739976.47
"Tulunan","Cotabato",2020,35037
"Tumauini","Isabela",2011,2155258.82
"Tunga","Leyte",2011,181261.13
"Tunga","Leyte",2012,1179571.3
"Tunga","Leyte",2019,10289562.84
"Tungawan","Zamboanga Sibugay",2011,3223740
"Tungawan","Zamboanga Sibugay",2015,3383995
"Tungawan","Zamboanga Sibugay",2018,3864957.16
"Tungawan","Zamboanga Sibugay",2019,0
"Tupi","South Cotabato",2014,67284993.34
"Tupi","South Cotabato",2013,1363690.5
"Turtle Islands","Tawi-Tawi",2010,504772.21
"Tuy","Batangas",2010,29712.85
"Ubay","Bohol",2010,993497.28
"Ubay","Bohol",2011,216294.76
"Ubay","Bohol",2012,0
"Ubay","Bohol",2013,0
"Ubay","Bohol",2014,0
"Ubay","Bohol",2018,15330476.97
"Ubay","Bohol",2019,12118948.2
"Umingan","Pangasinan",2010,1702877.52
"Umingan","Pangasinan",2011,0
"Umingan","Pangasinan",2012,0
"Umingan","Pangasinan",2014,3431758.41
"Umingan","Pangasinan",2016,0
"Umingan","Pangasinan",2017,0
"Ungkaya Pukan","Basilan",2011,180000
"Unisan","Quezon",2017,6981.64
"Unisan","Quezon",2020,10326500
"Upi","Maguindanao",2010,4996136.78
"Upi","Maguindanao",2011,1066766.17
"Upi","Maguindanao",2012,4448645.7
"Urbiztondo","Pangasinan",2010,1013670.56
"Urbiztondo","Pangasinan",2011,6355603.42
"Urbiztondo","Pangasinan",2012,22502025.97
"Urbiztondo","Pangasinan",2013,13374209.92
"Urbiztondo","Pangasinan",2014,3286870.18
"Urbiztondo","Pangasinan",2015,1091209.56
"Urbiztondo","Pangasinan",2016,0
"Urbiztondo","Pangasinan",2017,0
"Urbiztondo","Pangasinan",2018,756295.64
"Urdaneta  City","Pangasinan",2017,7757905.78
"Urdaneta  City","Pangasinan",2012,1566437.62
"Urdaneta  City","Pangasinan",2013,8944023.87
"Urdaneta  City","Pangasinan",2015,2454793.06
"Urdaneta  City","Pangasinan",2011,5650345.73
"Uson","Masbate",2013,1628030
"Uson","Masbate",2018,4.77
"Uson","Masbate",2020,2.45
"Uyugan","Batanes",20,353950.21
"Uyugan","Batanes",2015,189881.2
"Uyugan","Batanes",2016,288783.6
"Uyugan","Batanes",2020,119076.6
"Vincenzo Sagun","Zamboanga del Sur",2010,0
"Valencia","Bohol",2013,381609.38
"Valencia","Negros Oriental",2010,300002.67
"Valencia","Negros Oriental",2016,12765440.8
"Valencia","Negros Oriental",2018,2594416.37
"Valencia  City","Bukidnon",2017,0
"Valencia  City","Bukidnon",2015,32249012.07
"Valenzuela  City","Metro Manila",2010,28.71
"Valladolid","Negros Occidental",2013,0
"Valladolid","Negros Occidental",2014,7033511.14
"Valladolid","Negros Occidental",2015,0
"Valladolid","Negros Occidental",2016,0
"Valladolid","Negros Occidental",2017,0
"Valladolid","Negros Occidental",2019,3160469.98
"Vallehermoso","Negros Oriental",2010,35878902.45
"Vallehermoso","Negros Oriental",2012,4235485.82
"Vallehermoso","Negros Oriental",2017,0
"Veruela","Agusan del Sur",2012,0
"Veruela","Agusan del Sur",2013,0
"Veruela","Agusan del Sur",2014,0
"Veruela","Agusan del Sur",2015,0
"Veruela","Agusan del Sur",2016,0
"Veruela","Agusan del Sur",2017,0
"Veruela","Agusan del Sur",2018,0
"Vicenzo Sagun","Zamboanga del Sur",2013,7379541.38
"Victoria","Northern Samar",2011,59698.59
"Victoria","Northern Samar",2012,8650749.56
"Victoria","Northern Samar",2014,452092.81
"Victoria","Northern Samar",2015,332655.5
"Victoria","Northern Samar",2017,148051689.32
"Victoria","Northern Samar",2018,140616969.52
"Victoria","Tarlac",2010,0
"Victoria","Tarlac",2011,3811643.47
"Victoria","Tarlac",2012,0
"Victoria","Tarlac",2016,0
"Victorias  City","Negros Occidental",2019,139756100.29
"Victorias  City","Negros Occidental",2020,1396577.7
"Victorias  City","Negros Occidental",2013,16107439.13
"Victorias  City","Negros Occidental",2014,33378865.43
"Victorias  City","Negros Occidental",2015,24283893.34
"Victorias  City","Negros Occidental",2016,561163514.44
"Victorias  City","Negros Occidental",2017,662841435.78
"Victorias  City","Negros Occidental",2018,443525041.26
"Viga","Catanduanes",2010,449157.57
"Viga","Catanduanes",2012,1344158.34
"Viga","Catanduanes",2013,201239.17
"Vigan  City","Ilocos Sur",2010,2341548.53
"Vigan  City","Ilocos Sur",2012,37500
"Villaba","Leyte",2010,3360359.16
"Villaba","Leyte",2015,5197090.33
"Villanueva","Misamis Oriental",2013,3064538.11
"Villanueva","Misamis Oriental",2014,2713758.85
"Villanueva","Misamis Oriental",2015,160314591.18
"Villanueva","Misamis Oriental",2016,313430
"Villareal","Samar",2011,2192788.32
"Villareal","Samar",2012,2066479.8
"Villareal","Samar",2013,3785592.6
"Villasis","Pangasinan",2018,826839.3
"Villaverde","Nueva Vizcaya",2011,4408246.92
"Villaverde","Nueva Vizcaya",2012,9050745.4
"Villaverde","Nueva Vizcaya",2013,17875803.79
"Villaverde","Nueva Vizcaya",2014,17378941.02
